cve_id,published,last_modified,published_year,description,all_nvd_cwes,cwe_699_matches,number_of_nvd_cwes,number_of_cwe_699_matches
CVE-2025-8333,2025-07-30T21:15:26.827,2026-06-17T10:06:46.170,2025,A vulnerability was found in code-projects Online Farm System 1.0. It has been declared as critical. Affected by this vulnerability is an unknown functionality of the file /categoryvalue.php. The manipulation of the argument Value leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8334,2025-07-30T22:15:25.353,2026-06-17T10:06:46.307,2025,A vulnerability was found in Campcodes Online Recruitment Management System 1.0. It has been rated as critical. Affected by this issue is some unknown functionality of the file /admin/ajax.php?action=delete_recruitment_status. The manipulation of the argument ID leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8336,2025-07-30T23:15:28.623,2026-06-17T10:06:46.573,2025,A vulnerability classified as critical was found in Campcodes Online Recruitment Management System 1.0. This vulnerability affects unknown code of the file /admin/ajax.php?action=save_user. The manipulation of the argument ID leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8337,2025-07-30T23:15:28.833,2026-06-17T10:06:46.713,2025,"A vulnerability, which was classified as problematic, has been found in code-projects Simple Car Rental System 1.0. This issue affects some unknown processing of the file /admin/add_vehicles.php. The manipulation of the argument car_name leads to cross site scripting. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.",CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-36040,2025-07-31T00:15:26.580,2026-06-17T09:14:24.600,2025,IBM Aspera Faspex 5.0.0 through 5.0.12.1 could allow an authenticated user to perform unauthorized actions due to client-side enforcement of sever side security mechanisms.,CWE-613,CWE-613,1,1
CVE-2025-49082,2025-07-31T00:15:26.783,2026-06-17T09:30:45.937,2025,"CVE-2025-49082 is a vulnerability in the management console
of Absolute Secure Access prior to version 13.56. Attackers with administrative
access to the console and who have been assigned a certain set of permissions
can bypass those permissions to improperly read other settings. The attack
complexity is low, there are no preexisting attack requirements; the privileges
required are high, and there is no user interaction required. The impact to
system confidentiality is low, there is no impact to system availability or
integrity.",CWE-276,CWE-276,1,1
CVE-2025-49083,2025-07-31T00:15:26.957,2026-06-17T09:30:46.057,2025,"CVE-2025-49083 is a vulnerability in the management console
of Absolute Secure Access after version 12.00 and prior to version 13.56.
Attackers with administrative access to the console can cause unsafe content to
be deserialized and executed in the security context of the console. The attack
complexity is low and there are no attack requirements. Privileges required are
high and there is no user interaction required. The impact to confidentiality
is low, impact to integrity is high and there is no impact to availability. The
impact to the confidentiality and integrity of subsequent systems is low and
there is no subsequent system impact to availability.",CWE-502,CWE-502,1,1
CVE-2025-49084,2025-07-31T00:15:27.113,2026-06-17T09:30:46.177,2025,"CVE-2025-49084 is a vulnerability in the management console
of Absolute Secure Access prior to version 13.56. Attackers with administrative
access can overwrite policy rules without the requisite permissions. The attack
complexity is low, attack requirements are present, privileges required are
high and no user interaction is required. There is no impact to
confidentiality, the impact to integrity is low, and there is no impact to
availability. The impact to confidentiality and availability of subsequent systems
is high and the impact to the integrity of subsequent systems is low.",CWE-276,CWE-276,1,1
CVE-2025-54085,2025-07-31T00:15:27.290,2026-06-17T09:39:23.643,2025,"CVE-2025-54085 is a vulnerability in the management console
of Absolute Secure Access prior to version 13.56. Attackers with administrative
access to the console and who have been assigned a certain set of permissions
can bypass those permissions to improperly read or change other settings. The
attack complexity is low, there are no preexisting attack requirements; the
privileges required are high, and there is no user interaction required. The
impact to system confidentiality and integrity is low, there is no impact to
system availability.",CWE-276,CWE-276,1,1
CVE-2025-8338,2025-07-31T00:15:27.443,2026-06-17T10:06:46.843,2025,A vulnerability was found in projectworlds Online Admission System 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file /adminac.php. The manipulation of the argument ID leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8339,2025-07-31T01:15:25.323,2026-06-17T10:06:46.980,2025,A vulnerability was found in code-projects Intern Membership Management System 1.0. It has been classified as critical. This affects an unknown part of the file /student_login.php. The manipulation of the argument user_name/password leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8340,2025-07-31T01:15:25.617,2026-06-17T10:06:47.117,2025,A vulnerability was found in code-projects Intern Membership Management System 1.0. It has been declared as problematic. This vulnerability affects unknown code of the file fill_details.php of the component Error Message Handler. The manipulation of the argument email leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8343,2025-07-31T01:15:25.860,2026-06-17T10:06:47.450,2025,A vulnerability was found in openviglet shio up to 0.3.8. It has been rated as critical. This issue affects the function shStaticFilePreUpload of the file shio-app/src/main/java/com/viglet/shio/api/staticfile/ShStaticFileAPI.java. The manipulation of the argument fileName leads to path traversal. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-22,CWE-22,1,1
CVE-2025-8344,2025-07-31T02:15:27.800,2026-06-17T10:06:47.590,2025,A vulnerability classified as critical has been found in openviglet shio up to 0.3.8. Affected is the function shStaticFileUpload of the file shio-app/src/main/java/com/viglet/shio/api/staticfile/ShStaticFileAPI.java. The manipulation of the argument filename leads to unrestricted upload. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-284|CWE-434,CWE-434,2,1
CVE-2025-8345,2025-07-31T03:15:34.540,2026-06-17T10:06:47.727,2025,A vulnerability classified as critical was found in Shanghai Lingdang Information Technology Lingdang CRM up to 8.6.4.7. Affected by this vulnerability is the function delete_user of the file crm/WeiXinApp/yunzhijia/yunzhijiaApi.php. The manipulation of the argument function leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. Upgrading to version 8.6.5.2 is able to address this issue. It is recommended to upgrade the affected component.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8346,2025-07-31T03:15:34.790,2026-06-17T10:06:47.873,2025,"A vulnerability, which was classified as problematic, has been found in Portabilis i-Educar 2.10. Affected by this issue is some unknown functionality of the file /educar_aluno_lst.php. The manipulation of the argument ref_cod_matricula with the input ""><img%20src=x%20onerror=alert(%27CVE-Hunters%27)> leads to cross site scripting. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.",CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8347,2025-07-31T03:15:35.033,2026-06-17T10:06:48.007,2025,"A vulnerability, which was classified as critical, was found in Kehua Charging Pile Cloud Platform 1.0. This affects an unknown part of the file /sys/task/findAllTask. The manipulation leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.",CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8365,2025-07-31T04:16:12.077,2026-06-17T10:06:49.810,2025,A vulnerability was found in Portabilis i-Educar 2.10. It has been declared as problematic. Affected by this vulnerability is an unknown functionality of the file atendidos_cad.php. The manipulation of the argument nome/nome_social/email leads to cross site scripting. The attack can be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-5720,2025-07-31T05:15:26.057,2026-06-17T09:48:37.470,2025,"The Customer Reviews for WooCommerce plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the ‘author’ parameter in all versions up to, and including, 5.80.2 due to insufficient input sanitization and output escaping. This makes it possible for unauthenticated attackers to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page.",CWE-79,CWE-79,1,1
CVE-2025-7847,2025-07-31T05:15:26.227,2026-06-17T10:05:46.887,2025,"The AI Engine plugin for WordPress is vulnerable to arbitrary file uploads due to missing file type validation in the rest_simpleFileUpload() function in versions 2.9.3 and 2.9.4. This makes it possible for authenticated attackers, with Subscriber-level access and above, to upload arbitrary files on the affected site's server when the REST API is enabled, which may make remote code execution possible.",CWE-434,CWE-434,1,1
CVE-2025-8366,2025-07-31T05:15:26.403,2026-06-17T10:06:49.950,2025,A vulnerability was found in Portabilis i-Educar 2.9. It has been rated as problematic. Affected by this issue is some unknown functionality of the file /intranet/educar_servidor_lst.php. The manipulation of the argument nome/matricula_servidor leads to cross site scripting. The attack may be launched remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8367,2025-07-31T05:15:26.590,2026-06-17T10:06:50.090,2025,A vulnerability classified as problematic has been found in Portabilis i-Educar 2.9. This affects an unknown part of the file /intranet/funcionario_vinculo_lst.php. The manipulation of the argument nome leads to cross site scripting. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8368,2025-07-31T06:15:26.610,2026-06-17T10:06:50.230,2025,A vulnerability classified as problematic was found in Portabilis i-Educar 2.9. This vulnerability affects unknown code of the file /intranet/pesquisa_pessoa_lst.php. The manipulation of the argument campo_busca/cpf leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8369,2025-07-31T06:15:26.873,2026-06-17T10:06:50.370,2025,"A vulnerability, which was classified as problematic, has been found in Portabilis i-Educar 2.9. This issue affects some unknown processing of the file /intranet/educar_avaliacao_desempenho_lst.php. The manipulation of the argument titulo_avaliacao leads to cross site scripting. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.",CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8370,2025-07-31T07:15:25.113,2026-06-17T10:06:50.513,2025,"A vulnerability, which was classified as problematic, was found in Portabilis i-Educar 2.9. Affected is an unknown function of the file /intranet/educar_escolaridade_lst.php. The manipulation of the argument descricao leads to cross site scripting. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used. The vendor was contacted early about this disclosure but did not respond in any way.",CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8371,2025-07-31T07:15:25.630,2026-06-17T10:06:50.707,2025,A vulnerability has been found in code-projects Exam Form Submission 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /admin/update_s5.php. The manipulation of the argument credits leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-36563,2025-07-31T08:15:23.753,2026-06-17T09:14:47.867,2025,"Reflected cross-site scripting vulnerability exists in multiple versions of PowerCMS. If a product administrator accesses a crafted URL, an arbitrary script may be executed on the browser.",CWE-79,CWE-79,1,1
CVE-2025-41391,2025-07-31T08:15:24.807,2026-06-17T09:22:48.620,2025,"Stored cross-site scripting vulnerability exists in multiple versions of PowerCMS. If a product user accesses a malicious page, an arbitrary script may be executed on the browser.",CWE-79,CWE-79,1,1
CVE-2025-41396,2025-07-31T08:15:24.973,2026-06-17T09:22:49.097,2025,A path traversal issue exists in file uploading feature of multiple versions of PowerCMS. Arbitrary files may be overwritten by a product user.,CWE-22,CWE-22,1,1
CVE-2025-46359,2025-07-31T08:15:25.140,2026-06-17T09:26:17.653,2025,A path traversal issue exists in backup and restore feature of multiple versions of PowerCMS. A product administrator may execute arbitrary code by restoring a crafted backup file.,CWE-22,CWE-22,1,1
CVE-2025-54752,2025-07-31T08:15:25.300,2026-06-17T09:40:38.770,2025,"Multiple versions of PowerCMS improperly neutralize formula elements in a CSV file.  If a product user creates a malformed entry and a victim user downloads it as a CSV file and opens it in the user's environment, the embedded code may be executed.",CWE-1236,CWE-1236,1,1
CVE-2025-54757,2025-07-31T08:15:25.513,2026-06-17T09:40:39.297,2025,"Multiple versions of PowerCMS allow unrestricted upload of dangerous files. If a product administrator accesses a malicious file uploaded by a product user, an arbitrary script may be executed on the browser.",CWE-434,CWE-434,1,1
CVE-2025-7205,2025-07-31T08:15:25.687,2026-06-17T10:04:30.850,2025,"The GiveWP – Donation Plugin and Fundraising Platform plugin for WordPress is vulnerable to Stored Cross-Site Scripting via the donor notes parameter in all versions up to, and including, 4.5.0 due to insufficient input sanitization and output escaping. This makes it possible for authenticated attackers, with GiveWP worker-level access and above, to inject arbitrary web scripts in pages that will execute whenever a user accesses an injected page. Additionally, they need to trick an administrator into visiting the legacy version of the site.",CWE-79,CWE-79,1,1
CVE-2025-8372,2025-07-31T08:15:25.873,2026-06-17T10:06:50.893,2025,A vulnerability was found in code-projects Exam Form Submission 1.0 and classified as critical. Affected by this issue is some unknown functionality of the file /admin/update_s7.php. The manipulation of the argument credits leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8373,2025-07-31T08:15:26.063,2026-06-17T10:06:51.030,2025,A vulnerability was found in code-projects Vehicle Management 1.0. It has been classified as critical. This affects an unknown part of the file /print.php. The manipulation of the argument sno leads to sql injection. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-24853,2025-07-31T09:15:26.160,2026-06-17T08:59:44.197,2025,"A carefully crafted request when creating a header link using the 
wiki markup syntax, which could allow the attacker to execute javascript
 in the victim's browser and get some sensitive information about the 
victim.



Further research by the JSPWiki team showed that the markdown parser allowed this kind of attack too.

Apache JSPWiki users should upgrade to 2.12.3 or later.",CWE-79,CWE-79,1,1
CVE-2025-24854,2025-07-31T09:15:27.650,2026-06-17T08:59:44.347,2025,"A carefully crafted request using the Image plugin could trigger an XSS 
vulnerability on Apache JSPWiki, which could allow the attacker to 
execute javascript in the victim's browser and get some sensitive 
information about the victim.





Apache JSPWiki users should upgrade to 2.12.3 or later.",CWE-79,CWE-79,1,1
CVE-2025-8192,2025-07-31T09:15:27.827,2026-06-17T10:06:29.643,2025,"There exists a TOCTOU race condition in TvSettings AppRestrictionsFragment.java that lead to start of attacker supplied activity in Settings’ context, i.e. system-uid context, thus lead to launchAnyWhere. The core idea is to utilize the time window between the check of Intent and the use to Intent to change the target component’s state, thus bypass the original security sanitize function.",CWE-367,CWE-367,1,1
CVE-2025-8374,2025-07-31T09:15:28.287,2026-06-17T10:06:51.163,2025,A vulnerability was found in code-projects Vehicle Management 1.0. It has been declared as critical. This vulnerability affects unknown code of the file /addcompany.php. The manipulation of the argument company leads to sql injection. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8375,2025-07-31T09:15:29.070,2026-06-17T10:06:51.297,2025,A vulnerability was found in code-projects Vehicle Management 1.0. It has been rated as critical. This issue affects some unknown processing of the file /addvehicle.php. The manipulation of the argument vehicle leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-2813,2025-07-31T10:15:25.913,2026-06-17T09:07:39.840,2025,An unauthenticated remote attacker can cause a Denial of Service by sending a large number of requests to the http service on port 80.,CWE-770,CWE-770,1,1
CVE-2025-40980,2025-07-31T10:15:26.557,2026-06-17T09:22:23.320,2025,"A Stored Cross Site Scripting vulnerability has been found in UltimatePOS by UltimateFosters. This vulnerability is due to the lack of proper validation of user inputs via ‘/products/<PRODUCT_ID>/edit’, affecting to ‘name’ parameter via POST. The vulnerability could allow a remote attacker to send a specially crafted query to an authenticated user and steal his/her session cookies details.",CWE-79,CWE-79,1,1
CVE-2025-41688,2025-07-31T10:15:26.763,2026-06-17T09:22:57.620,2025,A high privileged remote attacker can execute arbitrary OS commands using an undocumented method allowing to escape the implemented LUA sandbox.,CWE-653,CWE-653,1,1
CVE-2025-8376,2025-07-31T10:15:27.123,2026-06-17T10:06:51.433,2025,A vulnerability classified as critical has been found in code-projects Vehicle Management 1.0. Affected is an unknown function of the file /updatebal.php. The manipulation of the argument company leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8378,2025-07-31T10:15:27.867,2026-06-17T10:06:51.570,2025,A vulnerability was found in Campcodes Online Hotel Reservation System 1.0. It has been rated as critical. Affected by this issue is some unknown functionality of the file /admin/index.php of the component Login. The manipulation of the argument username/password leads to sql injection. The attack may be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8379,2025-07-31T11:15:27.550,2026-06-17T10:06:51.710,2025,A vulnerability classified as critical has been found in Campcodes Online Hotel Reservation System 1.0. This affects an unknown part of the file /admin/edit_room.php. The manipulation of the argument photo leads to unrestricted upload. It is possible to initiate the attack remotely. The exploit has been disclosed to the public and may be used.,CWE-284|CWE-434,CWE-434,2,1
CVE-2025-8380,2025-07-31T11:15:28.337,2026-06-17T10:06:51.847,2025,A vulnerability classified as problematic was found in Campcodes Online Hotel Reservation System 1.0. This vulnerability affects unknown code of the file /admin/add_query_account.php. The manipulation of the argument Name leads to cross site scripting. The attack can be initiated remotely. The exploit has been disclosed to the public and may be used.,CWE-79|CWE-94,CWE-79|CWE-94,2,2
CVE-2025-8151,2025-07-31T12:15:26.820,2026-06-17T10:06:24.103,2025,"The HT Mega – Absolute Addons For Elementor plugin for WordPress is vulnerable to Path Traversal in all versions up to, and including, 2.9.1 via the 'save_block_css' function. This makes it possible for authenticated attackers, with Author-level access and above, to create CSS files in any directory, and delete CSS files in any directory in a Windows environment.",CWE-22,CWE-22,1,1
CVE-2025-8381,2025-07-31T12:15:27.007,2026-06-17T10:06:51.980,2025,"A vulnerability, which was classified as critical, has been found in Campcodes Online Hotel Reservation System 1.0. This issue affects some unknown processing of the file /add_reserve.php. The manipulation of the argument room_id leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.",CWE-74|CWE-89,CWE-89,2,1
CVE-2025-8382,2025-07-31T12:15:27.230,2026-06-17T10:06:52.117,2025,"A vulnerability, which was classified as critical, was found in Campcodes Online Hotel Reservation System 1.0. Affected is an unknown function of the file /admin/edit_room.php. The manipulation of the argument room_id leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.",CWE-74|CWE-89,CWE-89,2,1
CVE-2025-54589,2025-07-31T14:15:34.927,2026-06-17T09:40:21.250,2025,"Copyparty is a portable file server. In versions 1.18.6 and below, when accessing the recent uploads page at `/?ru`, users can filter the results using an input field at the top. This field appends a filter parameter to the URL, which reflects its value directly into a `<script>` block without proper escaping, allowing for reflected Cross-Site Scripting (XSS) and can be exploited against both authenticated and unauthenticated users. This is fixed in version 1.18.7.",CWE-79|CWE-80,CWE-79,2,1
CVE-2025-7738,2025-07-31T14:15:35.177,2026-06-17T10:05:33.560,2025,"A flaw was found in Ansible Automation Platform (AAP) where the Gateway API returns the client secret for certain GitHub Enterprise authenticators in clear text. This vulnerability affects administrators or auditors accessing authenticator configurations. While access is limited to privileged users, the clear text exposure of sensitive credentials increases the risk of accidental leaks or misuse.",CWE-312,CWE-312,1,1
CVE-2025-8407,2025-07-31T14:15:36.630,2026-06-17T10:06:54.173,2025,"A vulnerability, which was classified as critical, has been found in code-projects Vehicle Management 1.0. This issue affects some unknown processing of the file /filter2.php. The manipulation of the argument from leads to sql injection. The attack may be initiated remotely. The exploit has been disclosed to the public and may be used.",CWE-74|CWE-89,CWE-89,2,1
CVE-2025-50270,2025-07-31T15:15:36.687,2026-06-17T09:35:00.197,2025,"A stored Cross Site Scripting (xss) vulnerability in the ""content management"" feature in AnQiCMS v.3.4.11 allows a remote attacker to execute arbitrary code via a crafted script to the title, categoryTitle, and tmpTag parameters.",CWE-79,CWE-79,1,1
CVE-2025-50475,2025-07-31T15:15:36.830,2026-06-17T09:35:06.047,2025,"An OS command injection vulnerability exists in Russound MBX-PRE-D67F firmware version 3.1.6, allowing unauthenticated attackers to execute arbitrary commands as root via crafted input to the hostname parameter in network configuration requests. This vulnerability stems from improper neutralization of special elements used in an OS command within the network configuration handler, enabling remote code execution with the highest privileges.",CWE-78,CWE-78,1,1
CVE-2025-50849,2025-07-31T15:15:36.977,2026-07-05T01:21:51.607,2025,"CS Cart 4.18.3 is vulnerable to Insecure Direct Object Reference (IDOR). The user profile functionality allows enabling or disabling stickers through a parameter (company_id) sent in the request. However, this operation is not properly validated on the server side. An authenticated user can manipulate the request to target other users' accounts and toggle the sticker setting by modifying the company_id or other object identifiers.",CWE-639,CWE-639,1,1
CVE-2025-51569,2025-07-31T15:15:37.120,2026-06-17T09:35:41.913,2025,"A cross-site scripting (XSS) vulnerability exists in the LB-Link BL-CPE300M 01.01.02P42U14_06 router's web interface. The /goform/goform_get_cmd_process endpoint fails to sanitize user input in the cmd parameter before reflecting it into a text/html response. This allows unauthenticated attackers to inject arbitrary JavaScript, which is executed in the context of the router's origin when the crafted URL is accessed. The issue requires user interaction to exploit.",CWE-79,CWE-79,1,1
CVE-2025-8408,2025-07-31T15:15:40.740,2026-06-17T10:06:54.307,2025,"A vulnerability, which was classified as critical, was found in code-projects Vehicle Management 1.0. Affected is an unknown function of the file /filter1.php. The manipulation of the argument vehicle leads to sql injection. It is possible to launch the attack remotely. The exploit has been disclosed to the public and may be used.",CWE-74|CWE-89,CWE-89,2,1
CVE-2025-46809,2025-07-31T16:15:30.153,2026-06-17T09:26:58.090,2025,A Plaintext Storage of a Password vulnerability in SUSE exposes the credentials for the HTTP proxy in the log files. This issue affects Container suse/manager/4.3/proxy-httpd:4.3.16.9.67.1: from ? before 4.3.33-150400.3.55.2; Container suse/manager/5.0/x86_64/proxy-httpd:5.0.5.7.23.1: from ? before 5.0.14-150600.4.17.1; Container suse/manager/5.0/x86_64/server:5.0.5.7.30.1: from ? before 5.0.14-150600.4.17.1; Image SLES15-SP4-Manager-Proxy-4-3-BYOS: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Proxy-4-3-BYOS-Azure: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Proxy-4-3-BYOS-EC2: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Proxy-4-3-BYOS-GCE: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Server-4-3-BYOS: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Server-4-3-BYOS-Azure: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Server-4-3-BYOS-EC2: from ? before 4.3.33-150400.3.55.2; Image SLES15-SP4-Manager-Server-4-3-BYOS-GCE: from ? before 4.3.33-150400.3.55.2; SUSE Manager Proxy Module 4.3: from ? before 4.3.33-150400.3.55.2; SUSE Manager Server Module 4.3: from ? before 4.3.33-150400.3.55.2.,CWE-256,CWE-256,1,1
CVE-2025-50848,2025-07-31T16:15:30.843,2026-07-05T01:21:51.460,2025,"A file upload vulnerability was discovered in CS Cart 4.18.3, allows attackers to execute arbitrary code. CS Cart 4.18.3 allows unrestricted upload of HTML files, which are rendered directly in the browser when accessed. This allows an attacker to upload a crafted HTML file containing malicious content, such as a fake login form for credential harvesting or scripts for Cross-Site Scripting (XSS) attacks. Since the content is served from a trusted domain, it significantly increases the likelihood of successful phishing or script execution against other users.",CWE-79,CWE-79,1,1
CVE-2025-50850,2025-07-31T16:15:31.163,2026-07-05T01:21:51.740,2025,An issue was discovered in CS Cart 4.18.3 allows the vendor login functionality lacks essential security controls such as CAPTCHA verification and rate limiting. This allows an attacker to systematically attempt various combinations of usernames and passwords (brute-force attack) to gain unauthorized access to vendor accounts. The absence of any blocking mechanism makes the login endpoint susceptible to automated attacks.,CWE-284|CWE-804,CWE-804,2,1
CVE-2025-50867,2025-07-31T16:15:31.293,2026-06-17T09:35:24.453,2025,"A SQL Injection vulnerability exists in the takeassessment2.php endpoint of the CloudClassroom-PHP-Project 1.0, where the Q5 POST parameter is directly embedded in SQL statements without sanitization.",CWE-89,CWE-89,1,1
CVE-2025-52203,2025-07-31T16:15:31.423,2026-06-17T09:36:19.470,2025,"A stored cross-site scripting (XSS) vulnerability exists in DevaslanPHP project-management v1.2.4. The vulnerability resides in the Ticket Name field, which fails to properly sanitize user-supplied input. An authenticated attacker can inject malicious JavaScript payloads into this field, which are subsequently stored in the database. When a legitimate user logs in and is redirected to the Dashboard panel ""automatically upon authentication the malicious script executes in the user's browser context.",CWE-79,CWE-79,1,1
CVE-2025-8409,2025-07-31T16:15:32.213,2026-06-17T10:06:54.450,2025,A vulnerability has been found in code-projects Vehicle Management 1.0 and classified as critical. Affected by this vulnerability is an unknown functionality of the file /filter.php. The manipulation of the argument from leads to sql injection. The attack can be launched remotely. The exploit has been disclosed to the public and may be used.,CWE-74|CWE-89,CWE-89,2,1
CVE-2025-50866,2025-07-31T17:15:30.200,2026-06-17T09:35:24.290,2025,"CloudClassroom-PHP-Project 1.0 contains a reflected Cross-site Scripting (XSS) vulnerability in the email parameter of the postquerypublic endpoint. Improper sanitization allows an attacker to inject arbitrary JavaScript code that executes in the context of the user s browser, potentially leading to session hijacking or phishing attacks.",CWE-79,CWE-79,1,1
CVE-2025-51503,2025-07-31T18:15:42.147,2026-06-17T09:35:39.340,2025,"A Stored Cross-Site Scripting (XSS) vulnerability in Microweber CMS 2.0 allows attackers to inject malicious scripts into user profile fields, leading to arbitrary JavaScript execution in admin browsers.",CWE-79,CWE-79,1,1
CVE-2025-54832,2025-07-31T18:15:42.887,2026-06-17T09:40:46.870,2025,"OPEXUS FOIAXpress Public Access Link (PAL), version v11.1.0, allows an authenticated user to add entries to the list of states and territories.",CWE-472,CWE-472,1,1
CVE-2025-54833,2025-07-31T18:15:43.067,2026-06-17T09:40:46.993,2025,OPEXUS FOIAXpress Public Access Link (PAL) version v11.1.0 allows attackers to bypass account-lockout and CAPTCHA protections. Unauthenticated remote attackers can more easily brute force passwords.,CWE-307|CWE-602,CWE-307,2,1
CVE-2025-54834,2025-07-31T18:15:43.250,2026-06-17T09:40:47.127,2025,"OPEXUS FOIAXpress Public Access Link (PAL) version v11.1.0 allows an unauthenticated, remote attacker to query the /App/CreateRequest.aspx endpoint to check for the existence of valid usernames. There are no rate-limiting mechanisms in place.",CWE-204,CWE-204,1,1
CVE-2025-8426,2025-07-31T18:15:44.030,2026-06-17T10:06:57.807,2025,"Marvell QConvergeConsole compressConfigFiles Directory Traversal Information Disclosure and Denial-of-Service Vulnerability. This vulnerability allows remote attackers to disclose sensitive information or to create a denial-of-service condition on affected installations of Marvell QConvergeConsole. Authentication is not required to exploit this vulnerability.

The specific flaw exists within the implementation of the compressConfigFiles method. The issue results from the lack of proper validation of a user-supplied path prior to using it in file operations. An attacker can leverage this vulnerability to disclose sensitive information or to create a denial-of-service condition on the system. Was ZDI-CAN-24915.",CWE-22,CWE-22,1,1
CVE-2025-26064,2025-07-31T19:15:28.927,2026-06-17T09:01:27.297,2025,A cross-site scripting (XSS) vulnerability in Intelbras RX1500 v2.2.9 and RX3000 v1.0.11 allows attackers to execute arbitrary web scripts or HTML via injecting a crafted payload into the name of a connnected device.,CWE-79,CWE-79,1,1
CVE-2025-37108,2025-07-31T20:15:32.357,2026-06-17T09:15:12.800,2025,Cross-site scripting vulnerability has been identified in HPE Telco Service Activator product,CWE-79,CWE-79,1,1
CVE-2025-37109,2025-07-31T20:15:32.520,2026-06-17T09:15:12.900,2025,Cross-site scripting vulnerability has been identified in HPE Telco Service Activator product,CWE-79,CWE-79,1,1
